Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Personal Data;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Contract;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Inform Supervisory Authority;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Finance;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
General Risk Identification & Assessment;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
IT;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Pricing;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Stakeholder Assessment;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Risk Summary & Approval;True;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Model Risk;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Third-Party Data Processing;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
Communication to Customers;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
End User Computing;False;riskjourneytool change3498.xlsm;Verzekeren/Z_Other/2024-12-16 Aggregator Cooperation with API connection (RISK);2025-04-29 15:59:59
