Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Personal Data;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Contract;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Inform Supervisory Authority;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Finance;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
General Risk Identification & Assessment;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
IT;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Pricing;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Stakeholder Assessment;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Risk Summary & Approval;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Model Risk;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Third-Party Data Processing;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
Communication to Customers;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
End User Computing;False;riskjourneytool change3872.xlsm;Credit Cards/Creditcard/2025-04-11 Automation of restitution yearly fee;2025-04-14 09:29:20
