Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Personal Data;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Contract;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Inform Supervisory Authority;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Finance;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
General Risk Identification & Assessment;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
IT;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Pricing;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Stakeholder Assessment;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Risk Summary & Approval;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Model Risk;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Third-Party Data Processing;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
Communication to Customers;True;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
End User Computing;False;riskjourneytool change3627.xlsm;Private Banking _ Wealth/Salespitches/2025-02-10 CFMM PriBa Slides;2025-02-12 09:33:48
