Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Personal Data;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Contract;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Inform Supervisory Authority;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Finance;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
General Risk Identification & Assessment;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
IT;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Pricing;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Stakeholder Assessment;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Risk Summary & Approval;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Model Risk;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Third-Party Data Processing;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
Communication to Customers;True;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
End User Computing;False;riskjourneytool change.xlsm;Current accounts/Studentenrekening/2022-06-29 Studentenpiek flyer Assisted channels;2023-09-12 13:49:44
