Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Personal Data;True;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Contract;True;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Inform Supervisory Authority;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Finance;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
General Risk Identification & Assessment;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
IT;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Pricing;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Stakeholder Assessment;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Risk Summary & Approval;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Model Risk;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Third-Party Data Processing;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
Communication to Customers;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
End User Computing;False;riskjourneytool change3715.xlsm;KYC/Organisational change/2025-03-06 Data Analysts FCFP to Manilla Hubs;2025-04-23 14:55:11
