Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Personal Data;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Contract;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Inform Supervisory Authority;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Finance;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
General Risk Identification & Assessment;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
IT;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Pricing;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Stakeholder Assessment;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Risk Summary & Approval;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Model Risk;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Third-Party Data Processing;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
Communication to Customers;True;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
End User Computing;False;riskjourneytool change3515.xlsm;Digital Sales/Mortgages/2024-12-23 Nieuwbouw category page;2024-12-31 15:50:34
