Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
General Risk Identification;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
Stakeholder Assessment;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
(Management) Processes;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
ESG;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
Risk Summary & Approval;False;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;Value Risk Journey;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;2025-03-24 Complete Review multiple products;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;Lenen zakelijk;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;Multiple products;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;"RCK Actief-C-RCKDB; RCK Actief-IDAY; RCK Actief-RCK; RCK Actief-U-RCKDB";riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
;Tribe Business Lending;riskjourneytool review_rck active 2025.xlsm;Lenen zakelijk/Review multiple products/2025-03-24 Complete Review multiple products4;2025-04-25 17:39:23
