Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
General Risk Identification;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
Stakeholder Assessment;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
(Management) Processes;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
ESG;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
Risk Summary & Approval;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;Value Risk Journey;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;Sparen;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;Sneltrein;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;False;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
;Tribe Daily Banking & Digital First;riskjourneytool review .xlsm;Sparen/Sneltrein/2024-11-12 Initial Review product Sneltreinspaarrekening Dec 2024;2024-12-03 16:00:13
