File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3541_v2.xlsm;ORM;Yes;Yes;IRM;Yes;Yes;Persoonlijke Lening/Z_Other/2025-01-14 RIDM  BLUES Migration to RICE;2025-04-11 18:56:19
