Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Personal Data;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Contract;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Inform Supervisory Authority;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Finance;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
General Risk Identification & Assessment;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
IT;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Pricing;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Stakeholder Assessment;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Risk Summary & Approval;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Model Risk;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Third-Party Data Processing;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
Communication to Customers;True;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
End User Computing;False;riskjourneytool change3483.xlsm;Private Banking _ Wealth/Campagnes/2024-12-11 LinkedIn Post  Private Markets Ambassador Trip Zrich  December;2024-12-13 09:13:46
