Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Personal Data;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Contract;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Inform Supervisory Authority;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Finance;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
General Risk Identification & Assessment;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
IT;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Pricing;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Stakeholder Assessment;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Risk Summary & Approval;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Model Risk;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Third-Party Data Processing;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
Communication to Customers;True;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
End User Computing;False;riskjourneytool change3465.xlsm;Easy Banking/Communication/2024-12-06 Activatiecampagne een persoonlijke kerstgroet;2024-12-12 09:36:06
