Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Personal Data;True;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Contract;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Inform Supervisory Authority;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Finance;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
General Risk Identification & Assessment;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
IT;True;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Pricing;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Stakeholder Assessment;True;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Risk Summary & Approval;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Model Risk;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Third-Party Data Processing;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
Communication to Customers;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
End User Computing;False;riskjourneytool change3694.xlsm;Customer Data/Process change/2025-02-27 Setup Party Offboarding Orchestrator EPIC8453161;2025-04-25 14:11:43
