File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3839.xlsm;ORM;No;0;IRM;No;nan;Z_Other/Tribe Daily Banking & Digital First/2025-04-03 20250403 Campaign Katsjing 2025;2025-04-28 10:09:06
