Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Personal Data;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Contract;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Inform Supervisory Authority;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Finance;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
General Risk Identification & Assessment;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
IT;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Pricing;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Stakeholder Assessment;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Risk Summary & Approval;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Model Risk;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Third-Party Data Processing;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
Communication to Customers;True;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
End User Computing;False;riskjourneytool change3479.xlsm;Current accounts/Z_Other/2024-12-10 Skeleton hidden page changes expat relocators portal and website;2025-01-23 11:39:02
