Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Personal Data;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Contract;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Inform Supervisory Authority;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Finance;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
General Risk Identification & Assessment;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
IT;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Pricing;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Stakeholder Assessment;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Risk Summary & Approval;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Model Risk;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Third-Party Data Processing;False;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
Communication to Customers;True;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
End User Computing;True;riskjourneytool change3522.xlsm;Hypotheken - WUB/Z_Other/2025-01-06 Review verhuurbeleid en Inkomen uit verhuur;2025-03-25 21:54:30
