Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Personal Data;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Contract;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Inform Supervisory Authority;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Finance;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
General Risk Identification & Assessment;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
IT;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Pricing;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Stakeholder Assessment;True;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Risk Summary & Approval;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Model Risk;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Third-Party Data Processing;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
Communication to Customers;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
End User Computing;False;riskjourneytool change3697.xlsm;Beleggingsrekeningen/Vermogensadvies/2025-03-03 Private Markets treshold  model allocations;2025-04-03 10:34:14
