Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Personal Data;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Contract;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Inform Supervisory Authority;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Finance;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
General Risk Identification & Assessment;True;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
IT;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Pricing;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Stakeholder Assessment;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Risk Summary & Approval;True;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Model Risk;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Third-Party Data Processing;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
Communication to Customers;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
End User Computing;False;riskjourneytool change3671.xlsm;Private Banking _ Wealth/Campagnes/2025-02-19 Private Markets Events 2025;2025-04-16 10:08:52
