Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Personal Data;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Contract;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Inform Supervisory Authority;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Finance;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
General Risk Identification & Assessment;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
IT;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Pricing;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Stakeholder Assessment;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Risk Summary & Approval;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Model Risk;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Third-Party Data Processing;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
Communication to Customers;True;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
End User Computing;False;riskjourneytool change3478.xlsm;Hypotheken/Z_Other/2024-12-10 MDQ342 Voordeelhypotheek (VDH) korting (onterechte Kosten voor vervroegde aflossing);2025-03-26 11:59:36
