Module Title;Applicable;File;Folder;File date
Customer Suitability;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
General Risk Identification;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
Stakeholder Assessment;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
(Management) Processes;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
ESG;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
Risk Summary & Approval;True;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;Value Risk Journey;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;2024-02-29 Initial Review product;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;Hypotheken;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;Buitenlandhypotheek;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;0;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
;Tribe Mortgages;riskjourneytool review buih.xlsm;Hypotheken/Buitenlandhypotheek/2024-02-29 Initial Review product;2024-11-07 10:21:42
