Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Personal Data;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Contract;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Inform Supervisory Authority;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Finance;True;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
General Risk Identification & Assessment;True;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
IT;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Pricing;True;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Stakeholder Assessment;True;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Risk Summary & Approval;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Model Risk;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Third-Party Data Processing;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
Communication to Customers;True;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
End User Computing;False;riskjourneytool change3679.xlsm;Hypotheken/Execution Only Service/2025-02-20 DZA Pilot  Lowering handling costs for sustainable loan part;2025-04-18 13:42:07
