Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Personal Data;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Contract;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Inform Supervisory Authority;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Finance;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
General Risk Identification & Assessment;True;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
IT;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Pricing;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Stakeholder Assessment;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Risk Summary & Approval;True;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Model Risk;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Third-Party Data Processing;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
Communication to Customers;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
End User Computing;False;riskjourneytool change3495.xlsm;Beleggingsrekeningen/Vermogensbeheer/2024-12-13 Vermogensbeheer aanbieden aan RCC beleggen collegas;2025-04-23 09:30:39
