Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Personal Data;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Contract;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Inform Supervisory Authority;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Finance;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
General Risk Identification & Assessment;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
IT;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Pricing;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Stakeholder Assessment;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Risk Summary & Approval;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Model Risk;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Third-Party Data Processing;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
Communication to Customers;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
End User Computing;False;riskjourneytool change3759.xlsm;Private Banking _ Wealth/Customer Journeys/2025-03-19 Pilot Service Models Financial Planning Private Banking;2025-04-16 15:08:30
