Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Personal Data;True;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Contract;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Inform Supervisory Authority;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Finance;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
General Risk Identification & Assessment;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
IT;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Pricing;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Stakeholder Assessment;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Risk Summary & Approval;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Model Risk;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Third-Party Data Processing;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
Communication to Customers;True;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
End User Computing;False;riskjourneytool change3765.xlsm;Private Banking _ Wealth/Internetpagina/2025-03-21 Private Markets campaign 2025  Halito webpage;2025-04-14 10:32:29
