Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Personal Data;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Contract;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Inform Supervisory Authority;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Finance;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
General Risk Identification & Assessment;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
IT;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Pricing;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Stakeholder Assessment;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Risk Summary & Approval;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Model Risk;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Third-Party Data Processing;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
Communication to Customers;True;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
End User Computing;False;riskjourneytool change3856.xlsm;Z_Other/Tribe Daily Banking & Digital First/2025-04-08 SMJ  Gen Z Selfemployed;2025-04-08 13:51:55
