Module Title;Applicable;File;Folder;File date
Customer Suitability;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Personal Data;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Contract;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Inform Supervisory Authority;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Finance;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
General Risk Identification & Assessment;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
IT;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Pricing;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Stakeholder Assessment;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Risk Summary & Approval;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Model Risk;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Third-Party Data Processing;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
Communication to Customers;True;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
End User Computing;False;riskjourneytool change3493.xlsm;Digital Sales/Personalization/2024-12-13 Multi Positioning for Insight Widgets;2025-03-25 15:40:57
