File;ORM_check;ORM;IRM_check;IRM;Folder;File date
riskjourneytool change3764.xlsm;ORM;No;IRM;No;Beleggingsrekeningen/Eenvoudig Beleggen/2025-03-20 EB  Strategy Allocation and Strategy positions  new entry points;2025-03-24 13:06:09
