File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change.xlsm;Operational Risk Management (ORM);Yes;Yes;Legal;Yes;Yes;Z_Other/Tribe Daily Banking & Digital First/2022-03-22 Mobile Onboarding R1 Ukrainian Refugees;2024-10-10 10:53:44
