File;ORM_check;ORM_invited;ORM_part_of_risk_asses;IRM_check;IRM_invited;IRM_part_of_risk_asses;Folder;File date
riskjourneytool change3382.xlsm;ORM;No;No;IRM;No;nan;Beleggingsrekeningen/Vermogensbeheer/2024-11-15 DPMEB Historical returns widget for ING.nl;2025-04-23 09:29:56
